"S_No","Average download speed (Mbit/s)","Postcode","Short Postcode","Town/City","District","County"
4259,53.7,"TN12 8AE","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4260,17.6,"TN12 8AF","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4261,1.4,"TN12 8BW","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4262,1.4,"TN12 8BW","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4263,52.4,"TN12 8BY","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4264,52.4,"TN12 8BY","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4265,52.4,"TN12 8BY","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4266,52.4,"TN12 8BY","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4267,3.9,"TN12 8EL","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4268,6.8,"TN12 8ES","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4269,15.2,"TN12 8HB","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4270,15.2,"TN12 8HB","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4271,15.2,"TN12 8HB","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4272,34.8,"TN12 8JD","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4273,34.8,"TN12 8JD","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4274,37.2,"TN12 8JE","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4275,37.2,"TN12 8JE","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4276,37.2,"TN12 8JE","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4277,26.3,"TN12 8LP","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4278,19.8,"TN12 8LX","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4279,19.8,"TN12 8LX","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4280,19.8,"TN12 8LX","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4281,41.4,"TN12 8NJ","TN12 ","TONBRIDGE","TUNBRIDGE WELLS","KENT"
4282,28.8,"TN12 9AF","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4283,28.8,"TN12 9AF","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4284,28.8,"TN12 9AF","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4285,28.9,"TN12 9AG","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4286,33,"TN12 9AN","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4287,33,"TN12 9AN","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4288,33,"TN12 9AN","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4289,33,"TN12 9AN","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4290,17.2,"TN12 9AY","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4291,40.8,"TN12 9DP","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4292,39.3,"TN12 9ED","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4293,34.5,"TN12 9EZ","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4294,34.5,"TN12 9EZ","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4295,17,"TN12 9HA","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4296,44.8,"TN12 9HQ","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4297,40.1,"TN12 9HS","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4298,24.9,"TN12 9HY","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4299,24.9,"TN12 9HY","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4300,40.7,"TN12 9JU","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4301,40.7,"TN12 9JU","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4302,40.7,"TN12 9JU","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4303,40.7,"TN12 9JU","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4304,9.3,"TN12 9LT","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4305,3.8,"TN12 9LX","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4306,24.7,"TN12 9NW","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4307,39.1,"TN12 9NX","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4308,48.8,"TN12 9NZ","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4309,48.8,"TN12 9NZ","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4310,48.8,"TN12 9NZ","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4311,42.3,"TN12 9QJ","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4312,42.3,"TN12 9QJ","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4313,40.2,"TN12 9QL","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4314,40.2,"TN12 9QL","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4315,17.4,"TN12 9RR","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4316,17.4,"TN12 9RR","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4317,17.4,"TN12 9RR","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4318,3.6,"TN12 9SL","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4319,2.8,"TN12 9SU","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4320,8.9,"TN12 9SY","TN12 ","TONBRIDGE","MAIDSTONE","KENT"
4321,6.8,"TN13 1TR","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4322,22.2,"TN13 2BP","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4323,22.2,"TN13 2BP","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4324,28,"TN13 2DB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4325,28,"TN13 2DB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4326,28,"TN13 2DB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4327,28,"TN13 2DB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4328,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4329,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4330,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4331,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4332,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4333,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4334,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4335,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4336,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4337,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4338,25.6,"TN13 2DN","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4339,31.1,"TN13 2RY","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4340,31.1,"TN13 2RY","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4341,31.1,"TN13 2RY","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4342,31.1,"TN13 2RY","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4343,31.1,"TN13 2RY","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4344,36.5,"TN13 2UB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4345,36.5,"TN13 2UB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4346,36.5,"TN13 2UB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4347,36.5,"TN13 2UB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4348,36.5,"TN13 2UB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4349,36.5,"TN13 2UB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4350,36.5,"TN13 2UB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4351,32.6,"TN13 2UG","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4352,32.6,"TN13 2UG","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4353,32.6,"TN13 2UG","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4354,31.1,"TN13 2XB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4355,31.1,"TN13 2XB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4356,31.1,"TN13 2XB","TN13 ","SEVENOAKS","SEVENOAKS","KENT"
4357,57.5,"TN14 5FE","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4358,39.4,"TN14 5FJ","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4359,39.4,"TN14 5FJ","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4360,39.4,"TN14 5FJ","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4361,33.5,"TN14 5FL","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4362,33.5,"TN14 5FL","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4363,33.5,"TN14 5FL","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4364,33.5,"TN14 5FL","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4365,33.5,"TN14 5FL","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4366,26.5,"TN14 5FN","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4367,26.5,"TN14 5FN","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4368,26.5,"TN14 5FN","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4369,26.5,"TN14 5FN","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4370,26.5,"TN14 5FN","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4371,26.5,"TN14 5FN","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4372,26.5,"TN14 5FN","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4373,26.5,"TN14 5FN","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4374,24.6,"TN14 5FR","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4375,24.6,"TN14 5FR","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4376,24.6,"TN14 5FR","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4377,29.1,"TN14 5FT","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4378,29.1,"TN14 5FT","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4379,29.1,"TN14 5FT","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4380,29.1,"TN14 5FT","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4381,29.1,"TN14 5FT","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4382,29.1,"TN14 5FT","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4383,29.1,"TN14 5FT","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4384,26.7,"TN14 5FU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4385,26.7,"TN14 5FU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4386,26.7,"TN14 5FU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4387,26.7,"TN14 5FU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4388,26.7,"TN14 5FU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4389,26.7,"TN14 5FU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4390,26.7,"TN14 5FU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4391,26.7,"TN14 5FU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4392,26.3,"TN14 5FW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4393,26.3,"TN14 5FW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4394,26.3,"TN14 5FW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4395,26.3,"TN14 5FW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4396,26.3,"TN14 5FW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4397,26.3,"TN14 5FW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4398,26.3,"TN14 5FW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4399,26.3,"TN14 5FW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4400,26.6,"TN14 5FX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4401,26.6,"TN14 5FX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4402,26.6,"TN14 5FX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4403,26.6,"TN14 5FX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4404,26.6,"TN14 5FX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4405,26.6,"TN14 5FX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4406,26.6,"TN14 5FX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4407,26.6,"TN14 5FX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4408,26.6,"TN14 5FX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4409,44.7,"TN14 5FY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4410,44.7,"TN14 5FY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4411,44.7,"TN14 5FY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4412,44.7,"TN14 5FY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4413,39.7,"TN14 5HW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4414,39.7,"TN14 5HW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4415,39.7,"TN14 5HW","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4416,55.1,"TN14 5QX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4417,55.1,"TN14 5QX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4418,35.4,"TN14 5RL","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4419,19.3,"TN14 6AF","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4420,19.3,"TN14 6AF","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4421,14.8,"TN14 6AH","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4422,14.8,"TN14 6AH","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4423,13.3,"TN14 6AR","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4424,13.3,"TN14 6AR","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4425,45.6,"TN14 6BX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4426,28,"TN14 6DA","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4427,31.2,"TN14 6DX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4428,31.2,"TN14 6DX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4429,34.6,"TN14 6EG","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4430,36.1,"TN14 6ET","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4431,11.3,"TN14 6EY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4432,11.3,"TN14 6EY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4433,10.6,"TN14 6LY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4434,10.6,"TN14 6LY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4435,7,"TN14 6NQ","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4436,60,"TN14 6PJ","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4437,28.9,"TN14 6PU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4438,47.2,"TN14 6QL","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4439,37.9,"TN14 6QX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4440,37.9,"TN14 6QX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4441,37.9,"TN14 6QX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4442,37.9,"TN14 6QX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4443,37.9,"TN14 6QX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4444,28.4,"TN14 7BJ","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4445,28.4,"TN14 7BJ","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4446,28.4,"TN14 7BJ","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4447,8.1,"TN14 7DU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4448,48.2,"TN14 7EA","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4449,36.3,"TN14 7EU","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4450,32.9,"TN14 7HF","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4451,54.1,"TN14 7JB","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4452,54.1,"TN14 7JB","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4453,42.5,"TN14 7JE","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4454,42.5,"TN14 7JE","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4455,39.2,"TN14 7JF","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4456,40.5,"TN14 7LA","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4457,27.7,"TN14 7LG","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4458,26.5,"TN14 7RY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4459,26.5,"TN14 7RY","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4460,31.6,"TN14 7SD","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4461,31.6,"TN14 7SD","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4462,31.6,"TN14 7SD","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4463,16.9,"TN14 7SX","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4464,8.9,"TN14 7TS","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4465,8.9,"TN14 7TS","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4466,8.9,"TN14 7TS","TN14 ","SEVENOAKS","SEVENOAKS","KENT"
4467,39.9,"TN15 0AR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4468,39.9,"TN15 0AR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4469,39.9,"TN15 0AR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4470,39.9,"TN15 0AR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4471,39.9,"TN15 0AR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4472,39.9,"TN15 0AR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4473,39.9,"TN15 0AR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4474,39.9,"TN15 0AR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4475,39.3,"TN15 0BE","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4476,39.3,"TN15 0BE","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4477,39.3,"TN15 0BE","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4478,39.3,"TN15 0BE","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4479,39.3,"TN15 0BE","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4480,39.3,"TN15 0BE","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4481,39.3,"TN15 0BE","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4482,24.2,"TN15 0BQ","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4483,24.2,"TN15 0BQ","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4484,21.6,"TN15 0BY","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4485,21.6,"TN15 0BY","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4486,21.6,"TN15 0BY","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4487,21.6,"TN15 0BY","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4488,44.4,"TN15 0DR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4489,44.9,"TN15 0ED","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4490,44.9,"TN15 0ED","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4491,44.9,"TN15 0ED","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4492,7.4,"TN15 0HB","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4493,7.4,"TN15 0HB","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4494,6.5,"TN15 0LN","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4495,292.7,"TN15 0LW","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4496,26.3,"TN15 0PA","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4497,50.5,"TN15 0PW","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4498,50.5,"TN15 0PW","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4499,37.1,"TN15 0RG","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4500,413.7,"TN15 0RQ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4501,413.7,"TN15 0RQ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4502,413.7,"TN15 0RQ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4503,25.9,"TN15 6AX","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4504,25.9,"TN15 6AX","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4505,25.9,"TN15 6AX","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4506,25.9,"TN15 6AX","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4507,25.9,"TN15 6AX","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4508,24,"TN15 6BL","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4509,30.8,"TN15 6EJ","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4510,30.8,"TN15 6EJ","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4511,46.5,"TN15 6ES","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4512,46.5,"TN15 6ES","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4513,29.3,"TN15 6EW","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4514,29.3,"TN15 6EW","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4515,29.3,"TN15 6EW","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4516,30.5,"TN15 6JE","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4517,26.5,"TN15 6JN","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4518,26.5,"TN15 6JN","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4519,35.7,"TN15 6JP","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4520,28.3,"TN15 6JS","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4521,4.9,"TN15 6NG","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4522,33.7,"TN15 6SJ","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4523,8,"TN15 6XN","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4524,8,"TN15 6XN","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4525,16.3,"TN15 6XR","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4526,3.8,"TN15 7AF","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4527,20.6,"TN15 7AN","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4528,20.6,"TN15 7AN","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4529,41.1,"TN15 7BQ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4530,41.1,"TN15 7BQ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4531,41.1,"TN15 7BQ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4532,41.1,"TN15 7BQ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4533,41.1,"TN15 7BQ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4534,41.1,"TN15 7BQ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4535,13.4,"TN15 7DL","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4536,16.5,"TN15 7HH","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4537,40.5,"TN15 7HT","TN15 ","SEVENOAKS","SEVENOAKS","KENT"
4538,20.4,"TN15 7JR","TN15 ","SEVENOAKS","GRAVESHAM","KENT"
4539,4.9,"TN15 7PR","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4540,12.2,"TN15 7QA","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4541,7.5,"TN15 7QD","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4542,7.5,"TN15 7QD","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4543,9.4,"TN15 7RH","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4544,9.4,"TN15 7RH","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4545,11.4,"TN15 7RJ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4546,8.9,"TN15 7SJ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4547,8.9,"TN15 7SJ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4548,41,"TN15 8ER","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4549,41,"TN15 8ER","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4550,41,"TN15 8ER","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4551,41,"TN15 8ER","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4552,41,"TN15 8ER","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4553,41,"TN15 8ER","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4554,31.1,"TN15 8FJ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4555,31.1,"TN15 8FJ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4556,31.1,"TN15 8FJ","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4557,50.2,"TN15 8JE","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4558,25.4,"TN15 8JH","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4559,34.6,"TN15 8JP","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
4560,34.6,"TN15 8JP","TN15 ","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
