"S_No","LSOA Code","Postcode","Short Postcode","Town/City","District","County"
5878,NA,"TN28 8QW","TN28","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT"
5879,NA,"TN15 0ED","TN15","SEVENOAKS","SEVENOAKS","KENT"
5880,NA,"KT23 3PE","KT23","LEATHERHEAD","MOLE VALLEY","SURREY"
5881,NA,"CT18 7SU","CT18","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
5882,NA,"TN14 5FW","TN14","SEVENOAKS","SEVENOAKS","KENT"
5883,NA,"TN14 5FX","TN14","SEVENOAKS","SEVENOAKS","KENT"
5884,NA,"KT20 7SG","KT20","TADWORTH","REIGATE AND BANSTEAD","SURREY"
5885,NA,"KT10 0AT","KT10","ESHER","ELMBRIDGE","SURREY"
5886,NA,"KT10 0AT","KT10","ESHER","ELMBRIDGE","SURREY"
5887,NA,"TN14 5FT","TN14","SEVENOAKS","SEVENOAKS","KENT"
5888,NA,"KT20 7SG","KT20","TADWORTH","REIGATE AND BANSTEAD","SURREY"
5889,NA,"ME20 7HG","ME20","AYLESFORD","TONBRIDGE AND MALLING","KENT"
5890,NA,"ME19 5GJ","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
5891,NA,"TN25 7FZ","TN25","ASHFORD","ASHFORD","KENT"
5892,NA,"GU16 7AB","GU16","CAMBERLEY","SURREY HEATH","SURREY"
5893,NA,"GU22 8BW","GU22","WOKING","WOKING","SURREY"
5894,NA,"GU22 8BW","GU22","WOKING","WOKING","SURREY"
5895,NA,"DA10 1BT","DA10","SWANSCOMBE","DARTFORD","KENT"
5896,NA,"CT20 3BZ","CT20","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
5897,NA,"TN15 8ER","TN15","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
5898,NA,"TN12 9NX","TN12","TONBRIDGE","MAIDSTONE","KENT"
5899,NA,"TW19 7JN","TW19","STAINES-UPON-THAMES","SPELTHORNE","SURREY"
5900,NA,"ME17 2PZ","ME17","MAIDSTONE","MAIDSTONE","KENT"
5901,NA,"TN14 6EY","TN14","SEVENOAKS","SEVENOAKS","KENT"
5902,NA,"CT13 0FR","CT13","SANDWICH","DOVER","KENT"
5903,NA,"KT20 6BW","KT20","TADWORTH","REIGATE AND BANSTEAD","SURREY"
5904,NA,"KT22 0SB","KT22","LEATHERHEAD","ELMBRIDGE","SURREY"
5905,NA,"KT20 6DH","KT20","TADWORTH","REIGATE AND BANSTEAD","SURREY"
5906,NA,"CT17 0SF","CT17","DOVER","DOVER","KENT"
5907,NA,"TN14 5FE","TN14","SEVENOAKS","SEVENOAKS","KENT"
5908,NA,"KT10 0NB","KT10","ESHER","ELMBRIDGE","SURREY"
5909,NA,"CT16 3NA","CT16","DOVER","DOVER","KENT"
5910,NA,"TW20 0DN","TW20","EGHAM","RUNNYMEDE","SURREY"
5911,NA,"KT14 7QP","KT14","WEST BYFLEET","WOKING","SURREY"
5912,NA,"TN28 8NT","TN28","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT"
5913,NA,"CT18 7SU","CT18","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
5914,NA,"GU24 0AR","GU24","WOKING","WOKING","SURREY"
5915,NA,"TN14 5GR","TN14","SEVENOAKS","SEVENOAKS","KENT"
5916,NA,"TN15 6AX","TN15","SEVENOAKS","SEVENOAKS","KENT"
5917,NA,"DA10 1BT","DA10","SWANSCOMBE","DARTFORD","KENT"
5918,NA,"CT16 3PP","CT16","DOVER","DOVER","KENT"
5919,NA,"KT15 3EH","KT15","ADDLESTONE","RUNNYMEDE","SURREY"
5920,NA,"CT20 3AU","CT20","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
5921,NA,"CT18 8DE","CT18","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
5922,NA,"KT10 0AF","KT10","ESHER","ELMBRIDGE","SURREY"
5923,NA,"GU23 6AF","GU23","WOKING","GUILDFORD","SURREY"
5924,NA,"ME20 6HQ","ME20","AYLESFORD","TONBRIDGE AND MALLING","KENT"
5925,NA,"GU24 0AS","GU24","WOKING","WOKING","SURREY"
5926,NA,"ME18 5ER","ME18","MAIDSTONE","MAIDSTONE","KENT"
5927,NA,"DA10 1BT","DA10","SWANSCOMBE","DARTFORD","KENT"
5928,NA,"KT12 5LB","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
5929,NA,"KT10 0QY","KT10","ESHER","ELMBRIDGE","SURREY"
5930,NA,"KT10 0QY","KT10","ESHER","ELMBRIDGE","SURREY"
5931,NA,"KT23 3PT","KT23","LEATHERHEAD","MOLE VALLEY","SURREY"
5932,NA,"KT22 0SB","KT22","LEATHERHEAD","ELMBRIDGE","SURREY"
5933,NA,"KT20 7PJ","KT20","TADWORTH","REIGATE AND BANSTEAD","SURREY"
5934,NA,"GU10 4TZ","GU10","FARNHAM","WAVERLEY","SURREY"
5935,NA,"KT10 0AW","KT10","ESHER","ELMBRIDGE","SURREY"
5936,NA,"KT10 0AW","KT10","ESHER","ELMBRIDGE","SURREY"
5937,NA,"GU21 2UE","GU21","WOKING","WOKING","SURREY"
5938,NA,"KT10 0AF","KT10","ESHER","ELMBRIDGE","SURREY"
5939,NA,"GU12 5QB","GU12","ALDERSHOT","GUILDFORD","SURREY"
5940,NA,"ME17 2DT","ME17","MAIDSTONE","MAIDSTONE","KENT"
5941,NA,"GU12 6AG","GU12","ALDERSHOT","GUILDFORD","SURREY"
5942,NA,"TN11 8DZ","TN11","TONBRIDGE","SEVENOAKS","KENT"
5943,NA,"TN14 5FN","TN14","SEVENOAKS","SEVENOAKS","KENT"
5944,NA,"ME14 4RE","ME14","MAIDSTONE","MAIDSTONE","KENT"
5945,NA,"TN12 6AY","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
5946,NA,"ME14 3DX","ME14","MAIDSTONE","MAIDSTONE","KENT"
5947,NA,"TN15 0RG","TN15","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
5948,NA,"ME14 2JH","ME14","MAIDSTONE","MAIDSTONE","KENT"
5949,NA,"KT23 4JP","KT23","LEATHERHEAD","MOLE VALLEY","SURREY"
5950,NA,"TN11 8DY","TN11","TONBRIDGE","SEVENOAKS","KENT"
5951,NA,"KT24 6SU","KT24","LEATHERHEAD","GUILDFORD","SURREY"
5952,NA,"TN12 6QT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
5953,NA,"CT20 3SU","CT20","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
5954,NA,"TW20 0DN","TW20","EGHAM","RUNNYMEDE","SURREY"
5955,NA,"TN25 4AR","TN25","ASHFORD","ASHFORD","KENT"
5956,NA,"TN12 6QT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
5957,NA,"TN11 8HN","TN11","TONBRIDGE","SEVENOAKS","KENT"
5958,NA,"TN14 5FT","TN14","SEVENOAKS","SEVENOAKS","KENT"
5959,NA,"ME19 5GD","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
5960,NA,"ME19 5GJ","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
5961,NA,"CT13 0NH","CT13","SANDWICH","DOVER","KENT"
5962,NA,"ME19 5GJ","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
5963,NA,"TN14 5GN","TN14","SEVENOAKS","SEVENOAKS","KENT"
5964,NA,"TN11 0HP","TN11","TONBRIDGE","TONBRIDGE AND MALLING","KENT"
5965,NA,"TN12 9LX","TN12","TONBRIDGE","MAIDSTONE","KENT"
5966,NA,"KT22 9GS","KT22","LEATHERHEAD","MOLE VALLEY","SURREY"
5967,NA,"TW20 0TY","TW20","EGHAM","RUNNYMEDE","SURREY"
5968,NA,"TN14 5GQ","TN14","SEVENOAKS","SEVENOAKS","KENT"
5969,NA,"TN15 6AX","TN15","SEVENOAKS","SEVENOAKS","KENT"
5970,NA,"ME17 2JL","ME17","MAIDSTONE","MAIDSTONE","KENT"
5971,NA,"TN25 4HZ","TN25","ASHFORD","ASHFORD","KENT"
5972,NA,"TN14 6QL","TN14","SEVENOAKS","SEVENOAKS","KENT"
5973,NA,"TN12 9HQ","TN12","TONBRIDGE","MAIDSTONE","KENT"
5974,NA,"TN13 2UB","TN13","SEVENOAKS","SEVENOAKS","KENT"
5975,NA,"TN15 0PW","TN15","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
5976,NA,"GU21 2FW","GU21","WOKING","WOKING","SURREY"
5977,NA,"TN25 6DH","TN25","ASHFORD","FOLKESTONE AND HYTHE","KENT"
5978,NA,"TN13 2RY","TN13","SEVENOAKS","SEVENOAKS","KENT"
5979,NA,"ME13 9RY","ME13","FAVERSHAM","SWALE","KENT"
5980,NA,"ME17 3EW","ME17","MAIDSTONE","MAIDSTONE","KENT"
5981,NA,"TN15 8NY","TN15","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
5982,NA,"TN15 7RH","TN15","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
5983,NA,"CT16 3PP","CT16","DOVER","DOVER","KENT"
5984,NA,"ME12 3RJ","ME12","SHEERNESS","SWALE","KENT"
5985,NA,"KT12 5JT","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
5986,NA,"GU24 8LD","GU24","WOKING","SURREY HEATH","SURREY"
5987,NA,"RH1 3FY","RH1 3","REDHILL","REIGATE AND BANSTEAD","SURREY"
5988,NA,"TN25 5PE","TN25","ASHFORD","ASHFORD","KENT"
5989,NA,"TN12 6ND","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
5990,NA,"KT10 9DJ","KT10","ESHER","ELMBRIDGE","SURREY"
5991,NA,"RH1 3FY","RH1 3","REDHILL","REIGATE AND BANSTEAD","SURREY"
5992,NA,"RH1 3FY","RH1 3","REDHILL","REIGATE AND BANSTEAD","SURREY"
5993,NA,"RH1 3FY","RH1 3","REDHILL","REIGATE AND BANSTEAD","SURREY"
5994,NA,"RH1 3FY","RH1 3","REDHILL","REIGATE AND BANSTEAD","SURREY"
5995,NA,"RH1 3FY","RH1 3","REDHILL","REIGATE AND BANSTEAD","SURREY"
5996,NA,"TN12 7AT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
5997,NA,"TN17 2RA","TN17","CRANBROOK","TUNBRIDGE WELLS","KENT"
5998,NA,"TN18 4NX","TN18","CRANBROOK","TUNBRIDGE WELLS","KENT"
5999,NA,"TN12 0RS","TN12","TONBRIDGE","MAIDSTONE","KENT"
6000,NA,"CT16 3PP","CT16","DOVER","DOVER","KENT"
6001,NA,"CT18 8EJ","CT18","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
6002,NA,"TN18 5EU","TN18","CRANBROOK","TUNBRIDGE WELLS","KENT"
6003,NA,"DA11 9AP","DA11","GRAVESEND","DARTFORD","KENT"
6004,NA,"TN27 9TA","TN27","ASHFORD","MAIDSTONE","KENT"
6005,NA,"TN27 0NP","TN27","ASHFORD","ASHFORD","KENT"
6006,NA,"ME13 0SY","ME13","FAVERSHAM","SWALE","KENT"
6007,NA,"ME12 3FF","ME12","SHEERNESS","SWALE","KENT"
6008,NA,"ME17 3EW","ME17","MAIDSTONE","MAIDSTONE","KENT"
6009,NA,"GU23 6DD","GU23","WOKING","GUILDFORD","SURREY"
6010,NA,"KT10 0AT","KT10","ESHER","ELMBRIDGE","SURREY"
6011,NA,"GU16 6LD","GU16","CAMBERLEY","SURREY HEATH","SURREY"
6012,NA,"KT22 9LL","KT22","LEATHERHEAD","MOLE VALLEY","SURREY"
6013,NA,"KT15 3JZ","KT15","ADDLESTONE","RUNNYMEDE","SURREY"
6014,NA,"GU23 7AS","GU23","WOKING","GUILDFORD","SURREY"
6015,NA,"ME1 3WH","ME1 3","ROCHESTER","TONBRIDGE AND MALLING","KENT"
6016,NA,"ME1 3WH","ME1 3","ROCHESTER","TONBRIDGE AND MALLING","KENT"
6017,NA,"KT12 5AJ","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
6018,NA,"TW19 7FG","TW19","STAINES-UPON-THAMES","SPELTHORNE","SURREY"
6019,NA,"CT13 9PN","CT13","SANDWICH","DOVER","KENT"
6020,NA,"TW19 7HL","TW19","STAINES-UPON-THAMES","SPELTHORNE","SURREY"
6021,NA,"GU10 1AJ","GU10","FARNHAM","GUILDFORD","SURREY"
6022,NA,"GU21 2DS","GU21","WOKING","WOKING","SURREY"
6023,NA,"KT20 7AG","KT20","TADWORTH","REIGATE AND BANSTEAD","SURREY"
6024,NA,"GU10 3AU","GU10","FARNHAM","WAVERLEY","SURREY"
6025,NA,"TN12 0AX","TN12","TONBRIDGE","MAIDSTONE","KENT"
6026,NA,"TN12 6SY","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6027,NA,"KT22 0SD","KT22","LEATHERHEAD","ELMBRIDGE","SURREY"
6028,NA,"GU21 2SL","GU21","WOKING","WOKING","SURREY"
6029,NA,"KT17 1FL","KT17","EPSOM","EPSOM AND EWELL","SURREY"
6030,NA,"CT20 3RS","CT20","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
6031,NA,"TN26 3LL","TN26","ASHFORD","ASHFORD","KENT"
6032,NA,"CT20 3RP","CT20","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
6033,NA,"TN25 5EY","TN25","ASHFORD","ASHFORD","KENT"
6034,NA,"TN18 4DQ","TN18","CRANBROOK","TUNBRIDGE WELLS","KENT"
6035,NA,"ME18 5HT","ME18","MAIDSTONE","MAIDSTONE","KENT"
6036,NA,"TN15 6XN","TN15","SEVENOAKS","SEVENOAKS","KENT"
6037,NA,"CT15 6DX","CT15","DOVER","DOVER","KENT"
6038,NA,"ME20 6GY","ME20","AYLESFORD","TONBRIDGE AND MALLING","KENT"
6039,NA,"ME15 6BF","ME15","MAIDSTONE","MAIDSTONE","KENT"
6040,NA,"ME15 6BP","ME15","MAIDSTONE","MAIDSTONE","KENT"
6041,NA,"ME13 0SY","ME13","FAVERSHAM","SWALE","KENT"
6042,NA,"ME10 2GX","ME10","SITTINGBOURNE","SWALE","KENT"
6043,NA,"TN12 8LX","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6044,NA,"DA13 0NQ","DA13","GRAVESEND","GRAVESHAM","KENT"
6045,NA,"CT15 6AG","CT15","DOVER","DOVER","KENT"
6046,NA,"ME14 4DU","ME14","MAIDSTONE","MAIDSTONE","KENT"
6047,NA,"CT15 6AG","CT15","DOVER","DOVER","KENT"
6048,NA,"ME16 0FZ","ME16","MAIDSTONE","MAIDSTONE","KENT"
6049,NA,"TW19 7NQ","TW19","STAINES","SPELTHORNE","SURREY"
6050,NA,"TW20 0AT","TW20","EGHAM","RUNNYMEDE","SURREY"
6051,NA,"TN27 0DQ","TN27","ASHFORD","ASHFORD","KENT"
6052,NA,"TN27 0DQ","TN27","ASHFORD","ASHFORD","KENT"
6053,NA,"TN4 0FH","TN4 0","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
6054,NA,"TW20 0LL","TW20","EGHAM","RUNNYMEDE","SURREY"
6055,NA,"GU24 8LD","GU24","WOKING","SURREY HEATH","SURREY"
6056,NA,"GU24 8LD","GU24","WOKING","SURREY HEATH","SURREY"
6057,NA,"ME19 4SX","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6058,NA,"ME19 4SX","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6059,NA,"ME19 4SX","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6060,NA,"TW20 0LN","TW20","EGHAM","RUNNYMEDE","SURREY"
6061,NA,"ME19 4SX","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6062,NA,"ME19 4SX","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6063,NA,"ME19 4SX","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6064,NA,"ME19 4SX","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6065,NA,"TN27 0DZ","TN27","ASHFORD","ASHFORD","KENT"
6066,NA,"TN27 0DZ","TN27","ASHFORD","ASHFORD","KENT"
6067,NA,"TN11 8DZ","TN11","TONBRIDGE","SEVENOAKS","KENT"
6068,NA,"CT16 3FH","CT16","DOVER","DOVER","KENT"
6069,NA,"TN30 6FN","TN30","TENTERDEN","ASHFORD","KENT"
6070,NA,"TN27 0DQ","TN27","ASHFORD","ASHFORD","KENT"
6071,NA,"TN27 0DQ","TN27","ASHFORD","ASHFORD","KENT"
6072,NA,"GU10 1AZ","GU10","FARNHAM","GUILDFORD","SURREY"
6073,NA,"KT16 0PH","KT16","CHERTSEY","RUNNYMEDE","SURREY"
6074,NA,"TN14 5GQ","TN14","SEVENOAKS","SEVENOAKS","KENT"
6075,NA,"TN14 5GQ","TN14","SEVENOAKS","SEVENOAKS","KENT"
6076,NA,"KT17 1TP","KT17","EPSOM","EPSOM AND EWELL","SURREY"
6077,NA,"GU10 3BH","GU10","FARNHAM","WAVERLEY","SURREY"
6078,NA,"KT23 4RA","KT23","LEATHERHEAD","MOLE VALLEY","SURREY"
6079,NA,"GU21 2TW","GU21","WOKING","WOKING","SURREY"
6080,NA,"ME13 9AY","ME13","FAVERSHAM","SWALE","KENT"
6081,NA,"GU21 4SU","GU21","WOKING","WOKING","SURREY"
6082,NA,"ME18 5BF","ME18","MAIDSTONE","MAIDSTONE","KENT"
6083,NA,"GU12 5PA","GU12","ALDERSHOT","GUILDFORD","SURREY"
6084,NA,"KT12 4RJ","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
6085,NA,"KT10 0AT","KT10","ESHER","ELMBRIDGE","SURREY"
6086,NA,"KT12 5AJ","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
6087,NA,"KT17 1SN","KT17","EPSOM","EPSOM AND EWELL","SURREY"
6088,NA,"TN25 6JX","TN25","ASHFORD","FOLKESTONE AND HYTHE","KENT"
6089,NA,"ME19 5SA","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6090,NA,"ME19 6FZ","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6091,NA,"TW19 7FG","TW19","STAINES-UPON-THAMES","SPELTHORNE","SURREY"
6092,NA,"TW19 7JJ","TW19","STAINES-UPON-THAMES","SPELTHORNE","SURREY"
6093,NA,"ME14 4EP","ME14","MAIDSTONE","MAIDSTONE","KENT"
6094,NA,"CT18 7TR","CT18","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
6095,NA,"TN12 7AH","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6096,NA,"CT14 7HH","CT14","DEAL","DOVER","KENT"
6097,NA,"ME19 5FA","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6098,NA,"ME19 5GB","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6099,NA,"TN15 7BQ","TN15","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
6100,NA,"TW19 7DG","TW19","STAINES-UPON-THAMES","SPELTHORNE","SURREY"
6101,NA,"TN12 9AN","TN12","TONBRIDGE","MAIDSTONE","KENT"
6102,NA,"TN18 4BZ","TN18","CRANBROOK","TUNBRIDGE WELLS","KENT"
6103,NA,"TN12 6QT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6104,NA,"TN12 6QT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6105,NA,"TN12 6QT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6106,NA,"TN12 6QT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6107,NA,"CT14 7HL","CT14","DEAL","DOVER","KENT"
6108,NA,"KT12 5BQ","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
6109,NA,"KT16 0DF","KT16","CHERTSEY","RUNNYMEDE","SURREY"
6110,NA,"DA11 9NE","DA11","GRAVESEND","GRAVESHAM","KENT"
6111,NA,"TN12 6QT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6112,NA,"ME17 2BW","ME17","MAIDSTONE","MAIDSTONE","KENT"
6113,NA,"TN24 9JR","TN24","ASHFORD","ASHFORD","KENT"
6114,NA,"KT17 1TP","KT17","EPSOM","EPSOM AND EWELL","SURREY"
6115,NA,"KT17 1TP","KT17","EPSOM","EPSOM AND EWELL","SURREY"
6116,NA,"GU16 6HA","GU16","CAMBERLEY","SURREY HEATH","SURREY"
6117,NA,"GU12 5JR","GU12","ALDERSHOT","GUILDFORD","SURREY"
6118,NA,"GU16 6HA","GU16","CAMBERLEY","SURREY HEATH","SURREY"
6119,NA,"GU16 6HA","GU16","CAMBERLEY","SURREY HEATH","SURREY"
6120,NA,"GU16 6GW","GU16","CAMBERLEY","SURREY HEATH","SURREY"
6121,NA,"GU16 6GW","GU16","CAMBERLEY","SURREY HEATH","SURREY"
6122,NA,"ME12 3TW","ME12","SHEERNESS","SWALE","KENT"
6123,NA,"ME12 3TX","ME12","SHEERNESS","SWALE","KENT"
6124,NA,"ME16 9FS","ME16","MAIDSTONE","MAIDSTONE","KENT"
6125,NA,"ME16 9FS","ME16","MAIDSTONE","MAIDSTONE","KENT"
6126,NA,"DA11 9NB","DA11","GRAVESEND","GRAVESHAM","KENT"
6127,NA,"TN28 8NT","TN28","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT"
6128,NA,"TN25 7FZ","TN25","ASHFORD","ASHFORD","KENT"
6129,NA,"ME19 5FT","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6130,NA,"DA13 0YE","DA13","GRAVESEND","GRAVESHAM","KENT"
6131,NA,"ME19 5GT","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6132,NA,"ME12 3AR","ME12","SHEERNESS","SWALE","KENT"
6133,NA,"TN14 5GN","TN14","SEVENOAKS","SEVENOAKS","KENT"
6134,NA,"KT12 5QT","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
6135,NA,"CT18 7TR","CT18","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
6136,NA,"TN18 4QG","TN18","CRANBROOK","TUNBRIDGE WELLS","KENT"
6137,NA,"CT10 2TQ","CT10","BROADSTAIRS","THANET","KENT"
6138,NA,"ME14 4AG","ME14","MAIDSTONE","MAIDSTONE","KENT"
6139,NA,"GU21 8EG","GU21","WOKING","WOKING","SURREY"
6140,NA,"TW19 7HL","TW19","STAINES-UPON-THAMES","SPELTHORNE","SURREY"
6141,NA,"ME19 5AN","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6142,NA,"GU12 6LH","GU12","ALDERSHOT","GUILDFORD","SURREY"
6143,NA,"KT20 6HF","KT20","TADWORTH","REIGATE AND BANSTEAD","SURREY"
6144,NA,"CT15 4AD","CT15","DOVER","DOVER","KENT"
6145,NA,"ME18 6DY","ME18","MAIDSTONE","MAIDSTONE","KENT"
6146,NA,"TN15 0RQ","TN15","SEVENOAKS","TONBRIDGE AND MALLING","KENT"
6147,NA,"ME14 3DB","ME14","MAIDSTONE","MAIDSTONE","KENT"
6148,NA,"KT19 9XF","KT19","EPSOM","EPSOM AND EWELL","SURREY"
6149,NA,"CT15 6BX","CT15","DOVER","DOVER","KENT"
6150,NA,"ME15 6BP","ME15","MAIDSTONE","MAIDSTONE","KENT"
6151,NA,"TN25 6AH","TN25","ASHFORD","FOLKESTONE AND HYTHE","KENT"
6152,NA,"ME17 1RT","ME17","MAIDSTONE","MAIDSTONE","KENT"
6153,NA,"CT16 3DX","CT16","DOVER","DOVER","KENT"
6154,NA,"CT14 7FD","CT14","DEAL","DOVER","KENT"
6155,NA,"TN27 9NN","TN27","ASHFORD","MAIDSTONE","KENT"
6156,NA,"TN28 8NF","TN28","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT"
6157,NA,"KT19 0ED","KT19","EPSOM","EPSOM AND EWELL","SURREY"
6158,NA,"GU12 5PH","GU12","ALDERSHOT","GUILDFORD","SURREY"
6159,NA,"TN25 6JX","TN25","ASHFORD","FOLKESTONE AND HYTHE","KENT"
6160,NA,"DA3 7BS","DA3 7","LONGFIELD","SEVENOAKS","KENT"
6161,NA,"TN12 7AH","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6162,NA,"TN12 7AH","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6163,NA,"TN28 8RN","TN28","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT"
6164,NA,"TN28 8RN","TN28","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT"
6165,NA,"TN28 8RN","TN28","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT"
6166,NA,"TN28 8RN","TN28","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT"
6167,NA,"TN17 2HN","TN17","CRANBROOK","TUNBRIDGE WELLS","KENT"
6168,NA,"ME12 4JB","ME12","SHEERNESS","SWALE","KENT"
6169,NA,"CT14 8EU","CT14","DEAL","DOVER","KENT"
6170,NA,"ME17 4NH","ME17","MAIDSTONE","MAIDSTONE","KENT"
6171,NA,"DA11 9AZ","DA11","GRAVESEND","DARTFORD","KENT"
6172,NA,"ME18 5BT","ME18","MAIDSTONE","MAIDSTONE","KENT"
6173,NA,"TN12 5EJ","TN12","TONBRIDGE","TONBRIDGE AND MALLING","KENT"
6174,NA,"TN12 8AT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6175,NA,"TN12 6FT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6176,NA,"TN14 5FW","TN14","SEVENOAKS","SEVENOAKS","KENT"
6177,NA,"KT12 5BQ","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
6178,NA,"KT12 5BQ","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
6179,NA,"KT24 5LQ","KT24","LEATHERHEAD","GUILDFORD","SURREY"
6180,NA,"ME19 5FL","ME19","WEST MALLING","TONBRIDGE AND MALLING","KENT"
6181,NA,"TN14 5GR","TN14","SEVENOAKS","SEVENOAKS","KENT"
6182,NA,"ME15 0PH","ME15","MAIDSTONE","MAIDSTONE","KENT"
6183,NA,"KT12 5BQ","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
6184,NA,"KT12 5BQ","KT12","WALTON-ON-THAMES","ELMBRIDGE","SURREY"
6185,NA,"ME15 0QN","ME15","MAIDSTONE","MAIDSTONE","KENT"
6186,NA,"CT20 3DS","CT20","FOLKESTONE","FOLKESTONE AND HYTHE","KENT"
6187,NA,"CT14 8EU","CT14","DEAL","DOVER","KENT"
6188,NA,"CT15 6AG","CT15","DOVER","DOVER","KENT"
6189,NA,"ME1 3WH","ME1 3","ROCHESTER","TONBRIDGE AND MALLING","KENT"
6190,NA,"DA11 9GQ","DA11","GRAVESEND","GRAVESHAM","KENT"
6191,NA,"TN25 4FP","TN25","ASHFORD","ASHFORD","KENT"
6192,NA,"KT23 4RW","KT23","LEATHERHEAD","MOLE VALLEY","SURREY"
6193,NA,"KT22 9RA","KT22","LEATHERHEAD","MOLE VALLEY","SURREY"
6194,NA,"KT10 0AR","KT10","ESHER","ELMBRIDGE","SURREY"
6195,NA,"KT20 6SU","KT20","TADWORTH","REIGATE AND BANSTEAD","SURREY"
6196,NA,"KT23 4JH","KT23","LEATHERHEAD","MOLE VALLEY","SURREY"
6197,NA,"GU21 2UB","GU21","WOKING","WOKING","SURREY"
6198,NA,"TW20 0SG","TW20","EGHAM","RUNNYMEDE","SURREY"
6199,NA,"TN12 6FT","TN12","TONBRIDGE","TUNBRIDGE WELLS","KENT"
6200,NA,"KT10 0QR","KT10","ESHER","ELMBRIDGE","SURREY"
6201,NA,"GU12 6EH","GU12","ALDERSHOT","GUILDFORD","SURREY"
